idigbio,gbif,idigbio_uuid,gbif_key,idigbio_recordset,gbif_datasetkey,institutionCode,collectionCode,catalogNumber,idigbio_scientificname,gbif_acceptedScientificName,country,stateProvince,county,municipality,locality,year,habitat,preparations,idigbio_associatedSequences
yes,yes,ab03fe39-0689-4194-8b20-f36c8e4c732b,1318638479,a6eee223-cf3b-4079-8bb2-b77dad8cae9d,821cc27a-e3bb-4bc5-ac34-89ada245069d,usnm,mammals,111894,hipposideros ater nicobarulae,"Hipposideros nicobarulae Miller, 1902",andaman and nicobar is,NA,NA,NA,Little Nicobar,1901,NA,Fluid,NA
yes,yes,ae6b7342-622e-400e-8fec-568c621a5aa9,1319486379,a6eee223-cf3b-4079-8bb2-b77dad8cae9d,821cc27a-e3bb-4bc5-ac34-89ada245069d,usnm,mammals,111888,hipposideros ater nicobarulae,"Hipposideros nicobarulae Miller, 1902",andaman and nicobar is,NA,NA,NA,Little Nicobar,1901,NA,Skull; Remainder in Fluid,NA
yes,yes,c832d599-7594-445d-b99e-526101c05a01,1321634539,a6eee223-cf3b-4079-8bb2-b77dad8cae9d,821cc27a-e3bb-4bc5-ac34-89ada245069d,usnm,mammals,111895,hipposideros ater nicobarulae,"Hipposideros nicobarulae Miller, 1902",andaman and nicobar is,NA,NA,NA,Little Nicobar,1901,NA,Fluid,NA
yes,yes,cba59d04-b75f-4811-b0c3-a083179fa117,1317433005,a6eee223-cf3b-4079-8bb2-b77dad8cae9d,821cc27a-e3bb-4bc5-ac34-89ada245069d,usnm,mammals,111878,hipposideros ater nicobarulae,"Hipposideros nicobarulae Miller, 1902",andaman and nicobar is,NA,NA,NA,Little Nicobar,1901,NA,Skull; Remainder in Fluid,NA
yes,yes,cce17182-0112-404a-b6d5-eb635aa326df,1321408353,a6eee223-cf3b-4079-8bb2-b77dad8cae9d,821cc27a-e3bb-4bc5-ac34-89ada245069d,usnm,mammals,111876,hipposideros ater nicobarulae,"Hipposideros nicobarulae Miller, 1902",andaman and nicobar is,NA,NA,NA,Little Nicobar,1901,NA,Fluid,NA
yes,yes,d3f89f7a-e30b-47f0-83aa-7c92399c89a4,1321703403,a6eee223-cf3b-4079-8bb2-b77dad8cae9d,821cc27a-e3bb-4bc5-ac34-89ada245069d,usnm,mammals,111883,hipposideros ater nicobarulae,"Hipposideros nicobarulae Miller, 1902",andaman and nicobar is,NA,NA,NA,Little Nicobar,1901,NA,Fluid,NA
yes,yes,dc47053f-6392-4f0d-99a2-ec676893878d,1318765566,a6eee223-cf3b-4079-8bb2-b77dad8cae9d,821cc27a-e3bb-4bc5-ac34-89ada245069d,usnm,mammals,111872,hipposideros ater nicobarulae,"Hipposideros nicobarulae Miller, 1902",andaman and nicobar is,NA,NA,NA,Little Nicobar,1901,NA,Skull; Remainder in Fluid,NA
yes,yes,e1849921-c432-4ab3-bd93-3b4388ad909e,1321881986,a6eee223-cf3b-4079-8bb2-b77dad8cae9d,821cc27a-e3bb-4bc5-ac34-89ada245069d,usnm,mammals,111891,hipposideros ater nicobarulae,"Hipposideros nicobarulae Miller, 1902",andaman and nicobar is,NA,NA,NA,Little Nicobar,1901,NA,Fluid,NA
yes,yes,e54543ff-3ee3-4c17-8d91-3dc859a16e8f,1322098015,a6eee223-cf3b-4079-8bb2-b77dad8cae9d,821cc27a-e3bb-4bc5-ac34-89ada245069d,usnm,mammals,111877,hipposideros ater nicobarulae,"Hipposideros nicobarulae Miller, 1902",andaman and nicobar is,NA,NA,NA,Little Nicobar,1901,NA,Skull; Remainder in Fluid,NA
yes,yes,e79f9eb6-a1a9-47fe-a669-db202766e8b2,1318107861,a6eee223-cf3b-4079-8bb2-b77dad8cae9d,821cc27a-e3bb-4bc5-ac34-89ada245069d,usnm,mammals,111886,hipposideros ater nicobarulae,"Hipposideros nicobarulae Miller, 1902",andaman and nicobar is,NA,NA,NA,Little Nicobar,1901,Ecological remarks by collector(s): no,Fluid; Anatomical,NA
yes,yes,edcdff52-0445-4949-963d-bce0ae626738,1318838744,a6eee223-cf3b-4079-8bb2-b77dad8cae9d,821cc27a-e3bb-4bc5-ac34-89ada245069d,usnm,mammals,111889,hipposideros ater nicobarulae,"Hipposideros nicobarulae Miller, 1902",andaman and nicobar is,NA,NA,NA,Little Nicobar,1901,NA,Fluid,NA
yes,yes,f36e482e-058c-4035-8601-b608a7b02311,1320397358,a6eee223-cf3b-4079-8bb2-b77dad8cae9d,821cc27a-e3bb-4bc5-ac34-89ada245069d,usnm,mammals,111882,hipposideros ater nicobarulae,"Hipposideros nicobarulae Miller, 1902",andaman and nicobar is,NA,NA,NA,Little Nicobar,1901,NA,Fluid,NA
yes,yes,a7c9559d-b76a-4c62-9c9f-295a7583d608,859397372,cb790bee-26da-40ed-94e0-d179618f9bd4,96ca66b4-f762-11e1-a439-00145eb45e9a,amnh,mammals,m-85534,hipposideros caffer angolensis,"Hipposideros caffer angolensis (Seabra, 1898)",angola,benguela,lobito,NA,Lobito Bay,1925,NA,Not Mounted,NA
