idigbio,gbif,idigbio_uuid,gbif_key,idigbio_recordset,gbif_datasetkey,institutionCode,collectionCode,catalogNumber,idigbio_scientificname,gbif_acceptedScientificName,country,stateProvince,county,municipality,locality,year,habitat,preparations,idigbio_associatedSequences
yes,yes,c18089b8-57e3-4b8f-8739-de936c4a996e,665850157,9e046dad-2b23-4f95-8eaf-c0346de2556e,41fc5c40-5e81-496f-9733-6b5681b3b7a5,fmnh,mammals,111055,rhinopoma hardwickii,"Rhinopoma hardwickii Gray, 1831",iran,fars,NA,NA,"Ahmad Mahmoudi, 1 mi NW",1968,NA,NA,NA
yes,yes,c86c02c1-50d5-457c-8f6d-a7ed3f9ce26c,1318380362,a6eee223-cf3b-4079-8bb2-b77dad8cae9d,821cc27a-e3bb-4bc5-ac34-89ada245069d,usnm,mammals,350131,rhinopoma hardwickii,"Rhinopoma hardwickii Gray, 1831",iran,fars,NA,NA,"Kazerun, 10 Km SE",1963,Cave,Skin; Skull,NA
yes,yes,d3de8165-b2dd-4ee2-80a8-a4dfaa7d314f,1318671701,a6eee223-cf3b-4079-8bb2-b77dad8cae9d,821cc27a-e3bb-4bc5-ac34-89ada245069d,usnm,mammals,350132,rhinopoma hardwickii,"Rhinopoma hardwickii Gray, 1831",iran,fars,NA,NA,"Kazerun, 10 Km SE",1963,Cave,Skin; Skull,NA
yes,yes,e1628814-9cd6-4dff-8092-29cd3cdc9531,665850154,9e046dad-2b23-4f95-8eaf-c0346de2556e,41fc5c40-5e81-496f-9733-6b5681b3b7a5,fmnh,mammals,111052,rhinopoma muscatellum muscatellum,Rhinopoma muscatellum muscatellum,iran,fars,NA,NA,"Ahmad Mahmoudi, 1 mi NW",1968,NA,NA,NA
yes,yes,e2f9bdaf-c6f3-471c-b1d1-43551d7e4c52,1321130917,a6eee223-cf3b-4079-8bb2-b77dad8cae9d,821cc27a-e3bb-4bc5-ac34-89ada245069d,usnm,mammals,350133,rhinopoma hardwickii,"Rhinopoma hardwickii Gray, 1831",iran,fars,NA,NA,"Kazerun, 10 Km SE",1963,Cave,Skin; Skull,NA
yes,yes,e441d513-b322-4255-8505-b3b39764cf0c,1322555882,a6eee223-cf3b-4079-8bb2-b77dad8cae9d,821cc27a-e3bb-4bc5-ac34-89ada245069d,usnm,mammals,369537,rhinopoma microphyllum,"Rhinopoma microphyllum (Brünnich, 1782)",iran,fars,NA,NA,"Estahbanat, 8 Km W",1965,NA,Skin; Skull,NA
yes,yes,e7cf5881-64cc-4569-b0d4-ff21e4fdb57e,1321583557,a6eee223-cf3b-4079-8bb2-b77dad8cae9d,821cc27a-e3bb-4bc5-ac34-89ada245069d,usnm,mammals,350134,rhinopoma muscatellum,"Rhinopoma muscatellum Thomas, 1903",iran,fars,NA,NA,"Kazerun, 10 Km SE",1963,NA,Skin; Skull,NA
yes,yes,f7ae7c52-525d-4159-8123-035c452c4f19,1319437800,a6eee223-cf3b-4079-8bb2-b77dad8cae9d,821cc27a-e3bb-4bc5-ac34-89ada245069d,usnm,mammals,350135,rhinopoma hardwickii,"Rhinopoma hardwickii Gray, 1831",iran,fars,NA,NA,"Kazerun, 10 Km SE",1963,Cave,Skin; Skull,NA
yes,yes,fa9a7c09-adbc-4b4c-bec1-d27ea8b45ae2,1322098313,a6eee223-cf3b-4079-8bb2-b77dad8cae9d,821cc27a-e3bb-4bc5-ac34-89ada245069d,usnm,mammals,350136,rhinopoma hardwickii,"Rhinopoma hardwickii Gray, 1831",iran,fars,NA,NA,"Kazerun, 10 Km SE",1963,Cave,Skin; Skull,NA
yes,yes,fef8052f-aac2-4b6f-b737-236d6dcb612e,665850155,9e046dad-2b23-4f95-8eaf-c0346de2556e,41fc5c40-5e81-496f-9733-6b5681b3b7a5,fmnh,mammals,111053,rhinopoma hardwickii,"Rhinopoma hardwickii Gray, 1831",iran,fars,NA,NA,"Ahmad Mahmoudi, 1 mi NW",1968,NA,NA,NA
yes,yes,014b7bed-3c09-4a7d-a76e-c3508d4352ea,1322872807,a6eee223-cf3b-4079-8bb2-b77dad8cae9d,821cc27a-e3bb-4bc5-ac34-89ada245069d,usnm,mammals,327944,rhinopoma muscatellum,"Rhinopoma muscatellum Thomas, 1903",iran,sistan va baluchestan,NA,NA,"Damen, 30 Km N Of Iranshahr",1963,NA,Skull; Skeleton,NA
yes,yes,04f54a8c-ace2-40dd-9018-c4ddc486d1da,1319113598,a6eee223-cf3b-4079-8bb2-b77dad8cae9d,821cc27a-e3bb-4bc5-ac34-89ada245069d,usnm,mammals,327940,rhinopoma muscatellum,"Rhinopoma muscatellum Thomas, 1903",iran,sistan va baluchestan,NA,NA,"Damen, 30 Km N Of Iranshahr",1963,NA,Skull; Skeleton,NA
yes,yes,056ed6c3-4039-414b-9cf0-efd634d54dca,1318153438,a6eee223-cf3b-4079-8bb2-b77dad8cae9d,821cc27a-e3bb-4bc5-ac34-89ada245069d,usnm,mammals,327926,rhinopoma microphyllum microphyllum,Rhinopoma microphyllum microphyllum,iran,sistan va baluchestan,NA,NA,"Iranshahr, Dame N 30 Km N",1963,NA,Skull; Skeleton,NA
yes,yes,09322089-407c-4f05-bbb0-d503a37e2c75,1319122522,a6eee223-cf3b-4079-8bb2-b77dad8cae9d,821cc27a-e3bb-4bc5-ac34-89ada245069d,usnm,mammals,327966,rhinopoma muscatellum,"Rhinopoma muscatellum Thomas, 1903",iran,sistan va baluchestan,NA,NA,"Damen, 30 Km N Of Iranshahr",1963,NA,Skull; Skeleton,NA
yes,yes,0d757677-0cdb-4c9b-b893-258822d90994,1318216282,a6eee223-cf3b-4079-8bb2-b77dad8cae9d,821cc27a-e3bb-4bc5-ac34-89ada245069d,usnm,mammals,327928,rhinopoma muscatellum,"Rhinopoma muscatellum Thomas, 1903",iran,sistan va baluchestan,NA,NA,"Damen, 30 Km N Of Iranshahr",1963,NA,Skull; Skeleton,NA
yes,yes,0e2a96fa-ff2b-4112-be6f-a355e91bda64,1320963870,a6eee223-cf3b-4079-8bb2-b77dad8cae9d,821cc27a-e3bb-4bc5-ac34-89ada245069d,usnm,mammals,327961,rhinopoma muscatellum,"Rhinopoma muscatellum Thomas, 1903",iran,sistan va baluchestan,NA,NA,"Iranshahr, 30 Km N, Damen",1963,NA,Skull; Skeleton,NA
yes,yes,11f2a541-d4f6-48ff-ad11-68404b8059e0,1318442930,a6eee223-cf3b-4079-8bb2-b77dad8cae9d,821cc27a-e3bb-4bc5-ac34-89ada245069d,usnm,mammals,327922,rhinopoma muscatellum,"Rhinopoma muscatellum Thomas, 1903",iran,sistan va baluchestan,NA,NA,"Damen, 30 Km N Iranshahr",1963,NA,Skin; Skull,NA
yes,yes,1306ea2f-6033-477c-b463-61a2460ed3f8,1320297920,a6eee223-cf3b-4079-8bb2-b77dad8cae9d,821cc27a-e3bb-4bc5-ac34-89ada245069d,usnm,mammals,327938,rhinopoma muscatellum,"Rhinopoma muscatellum Thomas, 1903",iran,sistan va baluchestan,NA,NA,"Damen, 30 Km N Of Iranshahr",1963,NA,Skull; Skeleton,NA
yes,yes,133ef13b-ff16-4c58-9f4b-35b3e264ee9f,1322819123,a6eee223-cf3b-4079-8bb2-b77dad8cae9d,821cc27a-e3bb-4bc5-ac34-89ada245069d,usnm,mammals,327972,rhinopoma muscatellum,"Rhinopoma muscatellum Thomas, 1903",iran,sistan va baluchestan,NA,NA,"Damen, 30 Km N Iranshahr",1963,NA,Skull; Skeleton,NA
yes,yes,14be2b5e-fd34-464b-ab0c-7e49f92a8dc7,1317584178,a6eee223-cf3b-4079-8bb2-b77dad8cae9d,821cc27a-e3bb-4bc5-ac34-89ada245069d,usnm,mammals,327927,rhinopoma muscatellum,"Rhinopoma muscatellum Thomas, 1903",iran,sistan va baluchestan,NA,NA,"Damen, 30 Km N Iranshahr",1963,NA,Skull; Skeleton,NA
yes,yes,190d377e-2aa7-48c3-a71c-8ad75b4157ed,1322552891,a6eee223-cf3b-4079-8bb2-b77dad8cae9d,821cc27a-e3bb-4bc5-ac34-89ada245069d,usnm,mammals,327950,rhinopoma hardwickii,"Rhinopoma hardwickii Gray, 1831",iran,sistan va baluchestan,NA,NA,"Iranshahr, 30 Km N, Damen",1963,NA,Fluid,NA
yes,yes,1c60133d-44a6-40d8-a898-191f5474f6f5,1322124997,a6eee223-cf3b-4079-8bb2-b77dad8cae9d,821cc27a-e3bb-4bc5-ac34-89ada245069d,usnm,mammals,327964,rhinopoma muscatellum,"Rhinopoma muscatellum Thomas, 1903",iran,sistan va baluchestan,NA,NA,"Damen, 30 Km N Iranshahr",1963,NA,Skull; Skeleton,NA
yes,yes,27d9c425-c1dc-4638-aa51-0d03d4392806,1319008347,a6eee223-cf3b-4079-8bb2-b77dad8cae9d,821cc27a-e3bb-4bc5-ac34-89ada245069d,usnm,mammals,327955,rhinopoma hardwickii,"Rhinopoma hardwickii Gray, 1831",iran,sistan va baluchestan,NA,NA,"Iranshahr, 30 Km N, Damen",1963,NA,Fluid,NA
yes,yes,27e121ee-ddd7-4945-b6b3-f7546a439294,1319641695,a6eee223-cf3b-4079-8bb2-b77dad8cae9d,821cc27a-e3bb-4bc5-ac34-89ada245069d,usnm,mammals,327959,rhinopoma hardwickii,"Rhinopoma hardwickii Gray, 1831",iran,sistan va baluchestan,NA,NA,"Iranshahr, 30 Km N, Damen",1963,NA,Fluid,NA
yes,yes,28cbc895-6374-4c38-9f1b-27e426285fa4,1320439602,a6eee223-cf3b-4079-8bb2-b77dad8cae9d,821cc27a-e3bb-4bc5-ac34-89ada245069d,usnm,mammals,327945,rhinopoma microphyllum,"Rhinopoma microphyllum (Brünnich, 1782)",iran,sistan va baluchestan,NA,NA,"Iranshahr, 30 Km N, Damen",1963,NA,Skin; Skull,NA
yes,yes,2a55f54e-3f89-44b7-be27-50866b13306f,1320000811,a6eee223-cf3b-4079-8bb2-b77dad8cae9d,821cc27a-e3bb-4bc5-ac34-89ada245069d,usnm,mammals,327924,rhinopoma muscatellum,"Rhinopoma muscatellum Thomas, 1903",iran,sistan va baluchestan,NA,NA,"Damen, 30 Km N Iranshahr",1962,NA,Skull; Skeleton,NA
yes,yes,2afe9bf5-9028-48a7-bfbd-e861da97f507,1322555007,a6eee223-cf3b-4079-8bb2-b77dad8cae9d,821cc27a-e3bb-4bc5-ac34-89ada245069d,usnm,mammals,327929,rhinopoma muscatellum,"Rhinopoma muscatellum Thomas, 1903",iran,sistan va baluchestan,NA,NA,"Damen, 30 Km N Of Iranshahr",1963,NA,Skull; Skeleton,NA
yes,yes,2c25e831-9e8a-4ff5-882d-b66301db3fe7,1318117807,a6eee223-cf3b-4079-8bb2-b77dad8cae9d,821cc27a-e3bb-4bc5-ac34-89ada245069d,usnm,mammals,327948,rhinopoma hardwickii,"Rhinopoma hardwickii Gray, 1831",iran,sistan va baluchestan,NA,NA,"Iranshahr, 30 Km N, Damen",1963,NA,Fluid,NA
yes,yes,2dee8287-bc76-4fc6-a87e-64b4ce857d2a,1320631595,a6eee223-cf3b-4079-8bb2-b77dad8cae9d,821cc27a-e3bb-4bc5-ac34-89ada245069d,usnm,mammals,327918,rhinopoma microphyllum,"Rhinopoma microphyllum (Brünnich, 1782)",iran,sistan va baluchestan,NA,NA,"Iranshahr, 30 Km N, Damen",1963,NA,Skin; Skull,NA
yes,yes,2e98f6e2-d5f9-462b-abb5-dc8e27c4967f,1318046448,a6eee223-cf3b-4079-8bb2-b77dad8cae9d,821cc27a-e3bb-4bc5-ac34-89ada245069d,usnm,mammals,327974,rhinopoma muscatellum,"Rhinopoma muscatellum Thomas, 1903",iran,sistan va baluchestan,NA,NA,"Damen, 30 Km N Of Iranshahr",1963,NA,Skull; Skeleton,NA
yes,yes,33440a51-d951-4ad8-a7b5-e4c3048b2d62,1322317533,a6eee223-cf3b-4079-8bb2-b77dad8cae9d,821cc27a-e3bb-4bc5-ac34-89ada245069d,usnm,mammals,327976,rhinopoma muscatellum,"Rhinopoma muscatellum Thomas, 1903",iran,sistan va baluchestan,NA,NA,"Damen, 30 Km N Iranshahr",1963,NA,Skull; Skeleton,NA
yes,yes,37dfda40-6269-4fb8-a74a-d408c6f8aea4,1318454149,a6eee223-cf3b-4079-8bb2-b77dad8cae9d,821cc27a-e3bb-4bc5-ac34-89ada245069d,usnm,mammals,327971,rhinopoma muscatellum,"Rhinopoma muscatellum Thomas, 1903",iran,sistan va baluchestan,NA,NA,"Damen, 30 Km N Of Iranshahr",1963,NA,Skull; Skeleton,NA
yes,yes,45b4b8f3-ecf6-4e45-a531-c50a7c00a338,1318165291,a6eee223-cf3b-4079-8bb2-b77dad8cae9d,821cc27a-e3bb-4bc5-ac34-89ada245069d,usnm,mammals,327939,rhinopoma muscatellum,"Rhinopoma muscatellum Thomas, 1903",iran,sistan va baluchestan,NA,NA,"Damen, 30 Km N Of Iranshahr",1963,NA,Skull; Skeleton,NA
yes,yes,48907761-c7eb-4a64-b89a-42767c68f99a,1320200420,a6eee223-cf3b-4079-8bb2-b77dad8cae9d,821cc27a-e3bb-4bc5-ac34-89ada245069d,usnm,mammals,327970,rhinopoma muscatellum,"Rhinopoma muscatellum Thomas, 1903",iran,sistan va baluchestan,NA,NA,"Damen, 30 Km N Iranshahr",1963,NA,Skull; Skeleton,NA
yes,yes,587d18d5-c74f-4894-b993-2628a6552bad,1317275795,a6eee223-cf3b-4079-8bb2-b77dad8cae9d,821cc27a-e3bb-4bc5-ac34-89ada245069d,usnm,mammals,327947,rhinopoma hardwickii,"Rhinopoma hardwickii Gray, 1831",iran,sistan va baluchestan,NA,NA,"Iranshahr, 30 Km N, Damen",1963,NA,Fluid,NA
yes,yes,5cc47d7c-8d99-4e48-8e5a-22a42332a2e0,1322889981,a6eee223-cf3b-4079-8bb2-b77dad8cae9d,821cc27a-e3bb-4bc5-ac34-89ada245069d,usnm,mammals,327921,rhinopoma muscatellum,"Rhinopoma muscatellum Thomas, 1903",iran,sistan va baluchestan,NA,NA,"Damen, 30 Km N Iranshahr",1963,NA,Skin; Skull,NA
yes,yes,6143c63a-f371-41aa-a8e3-2bf69d5038d2,1318090064,a6eee223-cf3b-4079-8bb2-b77dad8cae9d,821cc27a-e3bb-4bc5-ac34-89ada245069d,usnm,mammals,327960,rhinopoma hardwickii,"Rhinopoma hardwickii Gray, 1831",iran,sistan va baluchestan,NA,NA,"Iranshahr, 30 Km N, Damen",1963,NA,Fluid,NA
yes,yes,6332856d-9823-4194-b478-b083fbba11d3,1322917288,a6eee223-cf3b-4079-8bb2-b77dad8cae9d,821cc27a-e3bb-4bc5-ac34-89ada245069d,usnm,mammals,327953,rhinopoma hardwickii,"Rhinopoma hardwickii Gray, 1831",iran,sistan va baluchestan,NA,NA,"Iranshahr, 30 Km N, Damen",1963,NA,Fluid,NA
yes,yes,670a1527-6779-4517-913c-39504498036d,1320795665,a6eee223-cf3b-4079-8bb2-b77dad8cae9d,821cc27a-e3bb-4bc5-ac34-89ada245069d,usnm,mammals,327951,rhinopoma hardwickii,"Rhinopoma hardwickii Gray, 1831",iran,sistan va baluchestan,NA,NA,"Iranshahr, 30 Km N, Damen",1963,NA,Fluid,NA
yes,yes,6715d00d-f603-43db-9ddc-4990f596cdbc,1317638406,a6eee223-cf3b-4079-8bb2-b77dad8cae9d,821cc27a-e3bb-4bc5-ac34-89ada245069d,usnm,mammals,327956,rhinopoma hardwickii,"Rhinopoma hardwickii Gray, 1831",iran,sistan va baluchestan,NA,NA,"Iranshahr, 30 Km N, Damen",1963,NA,Fluid,NA
yes,yes,729d9d7b-2ca2-43d1-b9a4-51fa14de5b08,1317367831,a6eee223-cf3b-4079-8bb2-b77dad8cae9d,821cc27a-e3bb-4bc5-ac34-89ada245069d,usnm,mammals,327977,rhinopoma muscatellum,"Rhinopoma muscatellum Thomas, 1903",iran,sistan va baluchestan,NA,NA,"Damen, 30 Km N Of Iranshahr",1963,NA,Skull; Skeleton,NA
yes,yes,78867f01-f232-4727-951a-f63e8e6fe2ff,1317382296,a6eee223-cf3b-4079-8bb2-b77dad8cae9d,821cc27a-e3bb-4bc5-ac34-89ada245069d,usnm,mammals,327979,rhinopoma muscatellum,"Rhinopoma muscatellum Thomas, 1903",iran,sistan va baluchestan,NA,NA,"Damen, 30 Km N Of Iranshahr",1963,NA,Skull; Skeleton,NA
yes,yes,7a8ee843-f3b1-43c4-979b-fdcdf7a3eba7,1320497162,a6eee223-cf3b-4079-8bb2-b77dad8cae9d,821cc27a-e3bb-4bc5-ac34-89ada245069d,usnm,mammals,327967,rhinopoma muscatellum,"Rhinopoma muscatellum Thomas, 1903",iran,sistan va baluchestan,NA,NA,"Damen, 30 Km N Of Iranshahr",1963,NA,Skull; Skeleton,NA
yes,yes,808a3c2c-8fb1-4221-b8ba-41f4de7ad019,1321607401,a6eee223-cf3b-4079-8bb2-b77dad8cae9d,821cc27a-e3bb-4bc5-ac34-89ada245069d,usnm,mammals,327932,rhinopoma muscatellum,"Rhinopoma muscatellum Thomas, 1903",iran,sistan va baluchestan,NA,NA,"Damen, 30 Km N Of Iranshahr",1963,NA,Skull; Skeleton,NA
yes,yes,91889a8a-96f8-4ab6-be38-e16f2b86265b,1318367111,a6eee223-cf3b-4079-8bb2-b77dad8cae9d,821cc27a-e3bb-4bc5-ac34-89ada245069d,usnm,mammals,327980,rhinopoma muscatellum,"Rhinopoma muscatellum Thomas, 1903",iran,sistan va baluchestan,NA,NA,"Damen, 30 Km N Of Iranshahr",1963,NA,Skull; Skeleton,NA
yes,yes,91e148b1-1812-46d0-a1c5-2de8516cca56,1322674600,a6eee223-cf3b-4079-8bb2-b77dad8cae9d,821cc27a-e3bb-4bc5-ac34-89ada245069d,usnm,mammals,327931,rhinopoma muscatellum,"Rhinopoma muscatellum Thomas, 1903",iran,sistan va baluchestan,NA,NA,"Damen, 30 Km N Iranshahr",1963,NA,Skull; Skeleton,NA
yes,yes,969c5268-0417-4da0-9a2e-cccd2660d6e0,1322296243,a6eee223-cf3b-4079-8bb2-b77dad8cae9d,821cc27a-e3bb-4bc5-ac34-89ada245069d,usnm,mammals,327978,rhinopoma muscatellum,"Rhinopoma muscatellum Thomas, 1903",iran,sistan va baluchestan,NA,NA,"Damen, 30 Km N Iranshahr",1963,NA,Skull; Skeleton,NA
yes,yes,98aa5f4f-dac7-49d6-80c5-6f56a5020be8,1319399654,a6eee223-cf3b-4079-8bb2-b77dad8cae9d,821cc27a-e3bb-4bc5-ac34-89ada245069d,usnm,mammals,327962,rhinopoma muscatellum,"Rhinopoma muscatellum Thomas, 1903",iran,sistan va baluchestan,NA,NA,"Damen, 30 Km N Of Iranshahr",1963,NA,Skull; Skeleton,NA
yes,yes,a489d759-9411-443a-b77e-d8fe2bf6e1c4,1319338730,a6eee223-cf3b-4079-8bb2-b77dad8cae9d,821cc27a-e3bb-4bc5-ac34-89ada245069d,usnm,mammals,327946,rhinopoma muscatellum,"Rhinopoma muscatellum Thomas, 1903",iran,sistan va baluchestan,NA,NA,"Damen, 30 Km N Of Iranshahr",1963,NA,Skull; Skeleton,NA
yes,yes,a5fb0f8e-35f6-4abf-9ec8-e4541adeaffe,1320405845,a6eee223-cf3b-4079-8bb2-b77dad8cae9d,821cc27a-e3bb-4bc5-ac34-89ada245069d,usnm,mammals,327923,rhinopoma muscatellum,"Rhinopoma muscatellum Thomas, 1903",iran,sistan va baluchestan,NA,NA,"Damen, 30 Km N Iranshahr",1963,NA,Skull; Skeleton,NA
yes,yes,a7035c2f-1494-48dc-9cfc-8e375e7f9d92,1320176964,a6eee223-cf3b-4079-8bb2-b77dad8cae9d,821cc27a-e3bb-4bc5-ac34-89ada245069d,usnm,mammals,327920,rhinopoma microphyllum,"Rhinopoma microphyllum (Brünnich, 1782)",iran,sistan va baluchestan,NA,NA,"Iranshahr, 30 Km N, Damen",1963,NA,Skin; Skull,NA
yes,yes,aaca409a-901c-4642-b9a1-2574bc363ef5,1321506549,a6eee223-cf3b-4079-8bb2-b77dad8cae9d,821cc27a-e3bb-4bc5-ac34-89ada245069d,usnm,mammals,327952,rhinopoma hardwickii,"Rhinopoma hardwickii Gray, 1831",iran,sistan va baluchestan,NA,NA,"Iranshahr, 30 Km N, Damen",1963,NA,Fluid,NA
yes,yes,b92f48d1-2fac-419e-8e32-b254c74da382,1322782916,a6eee223-cf3b-4079-8bb2-b77dad8cae9d,821cc27a-e3bb-4bc5-ac34-89ada245069d,usnm,mammals,327973,rhinopoma muscatellum,"Rhinopoma muscatellum Thomas, 1903",iran,sistan va baluchestan,NA,NA,"Damen, 30 Km N Iranshahr",1963,NA,Skull; Skeleton,NA
yes,yes,ba3197b1-4b1a-40b5-85d5-bd7883f2f479,1321002937,a6eee223-cf3b-4079-8bb2-b77dad8cae9d,821cc27a-e3bb-4bc5-ac34-89ada245069d,usnm,mammals,327969,rhinopoma muscatellum,"Rhinopoma muscatellum Thomas, 1903",iran,sistan va baluchestan,NA,NA,"Damen, 30 Km N Of Iranshahr",1963,NA,Skull; Skeleton,NA
yes,yes,bc61804e-4331-4bae-acc8-c8b1086421e5,1322191926,a6eee223-cf3b-4079-8bb2-b77dad8cae9d,821cc27a-e3bb-4bc5-ac34-89ada245069d,usnm,mammals,327963,rhinopoma muscatellum,"Rhinopoma muscatellum Thomas, 1903",iran,sistan va baluchestan,NA,NA,"Damen, 30 Km N Of Iranshahr",1963,NA,Skull; Skeleton,NA
yes,yes,c43157b0-7b5d-480b-93bb-55373670dea8,1322204133,a6eee223-cf3b-4079-8bb2-b77dad8cae9d,821cc27a-e3bb-4bc5-ac34-89ada245069d,usnm,mammals,327919,rhinopoma microphyllum,"Rhinopoma microphyllum (Brünnich, 1782)",iran,sistan va baluchestan,NA,NA,"Iranshahr, 30 Km N, Damen",1963,NA,Skin; Skull,NA
yes,yes,c97ac491-36ee-45be-bb16-e7a910a886d2,1319505691,a6eee223-cf3b-4079-8bb2-b77dad8cae9d,821cc27a-e3bb-4bc5-ac34-89ada245069d,usnm,mammals,327930,rhinopoma muscatellum,"Rhinopoma muscatellum Thomas, 1903",iran,sistan va baluchestan,NA,NA,"Damen, 30 Km N Iranshahr",1963,NA,Skull; Skeleton,NA
yes,yes,d188b13b-4023-4d8d-84a8-cb981c357fd3,1322515556,a6eee223-cf3b-4079-8bb2-b77dad8cae9d,821cc27a-e3bb-4bc5-ac34-89ada245069d,usnm,mammals,327943,rhinopoma microphyllum,"Rhinopoma microphyllum (Brünnich, 1782)",iran,sistan va baluchestan,NA,NA,"Iranshahr, 30 Km N, Damen",1963,NA,Skin; Skull,NA
yes,yes,d55eff85-1ca9-448f-acfd-4989fbd9f529,1317912100,a6eee223-cf3b-4079-8bb2-b77dad8cae9d,821cc27a-e3bb-4bc5-ac34-89ada245069d,usnm,mammals,327975,rhinopoma muscatellum,"Rhinopoma muscatellum Thomas, 1903",iran,sistan va baluchestan,NA,NA,"Damen, 30 Km N Iranshahr",1963,NA,Skull; Skeleton,NA
yes,yes,d662726d-a149-44e8-8c78-f9349fe5fe15,1320828361,a6eee223-cf3b-4079-8bb2-b77dad8cae9d,821cc27a-e3bb-4bc5-ac34-89ada245069d,usnm,mammals,327949,rhinopoma microphyllum,"Rhinopoma microphyllum (Brünnich, 1782)",iran,sistan va baluchestan,NA,NA,"Iranshahr, 30 Km N, Damen",1963,NA,Skin; Skull,NA
yes,yes,e1dac63b-7bd9-4e6f-a693-60c23a74cd8b,1319320087,a6eee223-cf3b-4079-8bb2-b77dad8cae9d,821cc27a-e3bb-4bc5-ac34-89ada245069d,usnm,mammals,327957,rhinopoma hardwickii,"Rhinopoma hardwickii Gray, 1831",iran,sistan va baluchestan,NA,NA,"Iranshahr, 30 Km N, Damen",1963,NA,Fluid,NA
yes,yes,ecb93c99-acce-46f0-b18b-5f42d82a0632,1317730617,a6eee223-cf3b-4079-8bb2-b77dad8cae9d,821cc27a-e3bb-4bc5-ac34-89ada245069d,usnm,mammals,327958,rhinopoma hardwickii,"Rhinopoma hardwickii Gray, 1831",iran,sistan va baluchestan,NA,NA,"Iranshahr, 30 Km N, Damen",1963,NA,Fluid,NA
yes,yes,ef34d11c-646c-4379-bc02-425c8087b9f6,1317582098,a6eee223-cf3b-4079-8bb2-b77dad8cae9d,821cc27a-e3bb-4bc5-ac34-89ada245069d,usnm,mammals,327968,rhinopoma muscatellum,"Rhinopoma muscatellum Thomas, 1903",iran,sistan va baluchestan,NA,NA,"Damen, 30 Km N Of Iranshahr",1963,NA,Skull; Skeleton,NA
yes,yes,f6daeea1-3918-449c-865b-7ea552e6c861,1320165748,a6eee223-cf3b-4079-8bb2-b77dad8cae9d,821cc27a-e3bb-4bc5-ac34-89ada245069d,usnm,mammals,327917,rhinopoma muscatellum,"Rhinopoma muscatellum Thomas, 1903",iran,sistan va baluchestan,NA,NA,"Damen, 30 Km N Iranshahr",1963,NA,Skin; Skull,NA
yes,yes,f8db8c8d-229f-41d4-8a7f-d2fa651e1809,1317640845,a6eee223-cf3b-4079-8bb2-b77dad8cae9d,821cc27a-e3bb-4bc5-ac34-89ada245069d,usnm,mammals,327954,rhinopoma hardwickii,"Rhinopoma hardwickii Gray, 1831",iran,sistan va baluchestan,NA,NA,"Iranshahr, 30 Km N, Damen",1963,NA,Fluid,NA
yes,yes,fb0de0c7-e373-4452-b883-0653dcdcd929,1322760128,a6eee223-cf3b-4079-8bb2-b77dad8cae9d,821cc27a-e3bb-4bc5-ac34-89ada245069d,usnm,mammals,327942,rhinopoma muscatellum,"Rhinopoma muscatellum Thomas, 1903",iran,sistan va baluchestan,NA,NA,"Damen, 30 Km N Of Iranshahr",1963,NA,Skull; Skeleton,NA
NA,yes,NA,1919760034,NA,7e380070-f762-11e1-a439-00145eb45e9a,nhmuk,zoo,1977.812,NA,Rhinopoma muscatellum muscatellum,"iran, islamic republic of",fars],NA,NA,"Iran | Fars] | Mohmud-Ahmadi Mt. [Ahmad Mohmoudi], Ahram",1974,NA,NA,NA
NA,yes,NA,1919760035,NA,7e380070-f762-11e1-a439-00145eb45e9a,nhmuk,zoo,1977.813,NA,"Rhinopoma muscatellum seianum Thomas, 1913","iran, islamic republic of",kerman,NA,NA,"Iran | Baluchestan [Kerman] | Tiss, Chah Bahar",1967,NA,NA,NA
NA,yes,NA,1919759920,NA,7e380070-f762-11e1-a439-00145eb45e9a,nhmuk,zoo,1977.811,NA,Rhinopoma microphyllum microphyllum,"iran, islamic republic of",NA,NA,NA,Iran | Shiraz [Fars],1966,NA,NA,NA
NA,yes,NA,1919784789,NA,7e380070-f762-11e1-a439-00145eb45e9a,nhmuk,zoo,1906.1.2.2,NA,"Rhinopoma muscatellum seianum Thomas, 1913","iran, islamic republic of",NA,NA,NA,Seistan /,NA,NA,NA,NA
NA,yes,NA,1919785780,NA,7e380070-f762-11e1-a439-00145eb45e9a,nhmuk,zoo,1920.1.19.3,NA,"Rhinopoma muscatellum Thomas, 1903","iran, islamic republic of",NA,NA,NA,"Sib., S.E.Persia, near  Perso-Baluchistan Frontier /",NA,NA,NA,NA
NA,yes,NA,1919814136,NA,7e380070-f762-11e1-a439-00145eb45e9a,nhmuk,zoo,1977.812,NA,"Rhinopoma muscatellum Thomas, 1903","iran, islamic republic of",NA,NA,NA,Mohmud-Akmadi Mt.,NA,NA,NA,NA
NA,yes,NA,1919814932,NA,7e380070-f762-11e1-a439-00145eb45e9a,nhmuk,zoo,1988.543,NA,"Rhinopoma muscatellum Thomas, 1903","iran, islamic republic of",NA,NA,NA,"Zabol, Iran, S.E.",NA,NA,NA,NA
NA,yes,NA,1919814933,NA,7e380070-f762-11e1-a439-00145eb45e9a,nhmuk,zoo,1988.542,NA,"Rhinopoma muscatellum Thomas, 1903","iran, islamic republic of",NA,NA,NA,Zabol.,NA,NA,NA,NA
