idigbio,gbif,idigbio_uuid,gbif_key,idigbio_recordset,gbif_datasetkey,institutionCode,collectionCode,catalogNumber,idigbio_scientificname,gbif_acceptedScientificName,country,stateProvince,county,municipality,locality,year,habitat,preparations,idigbio_associatedSequences
yes,yes,564a7b0e-e939-46bc-b9bb-c7a2193b6e90,1321108066,a6eee223-cf3b-4079-8bb2-b77dad8cae9d,821cc27a-e3bb-4bc5-ac34-89ada245069d,usnm,mammals,166647,lavia frons rex,"Lavia frons rex Miller, 1905",kenya,NA,NA,NA,Ulucania Hills,1909,NA,Fluid,NA
yes,yes,597bd9ac-86b0-483a-83ad-83c7b1bfd566,1065342984,2d853a6d-50ec-4931-8e91-48fc2491fdee,7a25f7aa-03fb-4322-aaeb-66719e1a9527,lacm,mammals,072088,cardioderma cor,"Cardioderma cor (Peters, 1872)",kenya,NA,NA,NA,"Machakos Dist; Makindu Loc, Kyonda Area",1984,NA,skin | skull,NA
yes,yes,59836242-9008-4a39-810e-6387167c55f5,1065381633,2d853a6d-50ec-4931-8e91-48fc2491fdee,7a25f7aa-03fb-4322-aaeb-66719e1a9527,lacm,mammals,072656,cardioderma cor,"Cardioderma cor (Peters, 1872)",kenya,NA,NA,NA,Machakos Dist; Kyonda Area; Makindu Loc.,1984,NA,skin | skull,NA
yes,yes,5a5c5319-d3c7-4ffa-a775-ceb152e28637,1321635742,a6eee223-cf3b-4079-8bb2-b77dad8cae9d,821cc27a-e3bb-4bc5-ac34-89ada245069d,usnm,mammals,166653,lavia frons rex,"Lavia frons rex Miller, 1905",kenya,NA,NA,NA,S N'Guasso Nyiro River,1909,NA,Fluid,NA
yes,yes,5f19af52-5ac6-42ee-8cb7-9c09f593fb9f,1065384073,2d853a6d-50ec-4931-8e91-48fc2491fdee,7a25f7aa-03fb-4322-aaeb-66719e1a9527,lacm,mammals,051737,lavia frons,"Lavia frons (E.Geoffroy, 1810)",kenya,NA,NA,NA,"Yatta Plateau, near Thika",1964,NA,skin | skull,NA
yes,yes,5f287acd-7634-4e4d-bf23-9f97e0379dd3,859429497,cb790bee-26da-40ed-94e0-d179618f9bd4,96ca66b4-f762-11e1-a439-00145eb45e9a,amnh,mammals,m-187342,lavia frons rex,"Lavia frons rex Miller, 1905",kenya,NA,garissa dist.,NA,1/2 mi. E. Masabubu.,1960,NA,NA,NA
yes,yes,61c3ee65-4468-4888-ae23-9a35614df108,1065334902,2d853a6d-50ec-4931-8e91-48fc2491fdee,7a25f7aa-03fb-4322-aaeb-66719e1a9527,lacm,mammals,072086,cardioderma cor,"Cardioderma cor (Peters, 1872)",kenya,NA,NA,NA,"Machakos Dist; Makindu Loc, Kyonda Area",1984,NA,skin | skull,NA
yes,yes,62158624-ab5a-460d-abb8-2d8a7da0d414,1065407969,2d853a6d-50ec-4931-8e91-48fc2491fdee,7a25f7aa-03fb-4322-aaeb-66719e1a9527,lacm,mammals,072092,cardioderma cor,"Cardioderma cor (Peters, 1872)",kenya,NA,NA,NA,"Machakos Dist; Makindu Loc, Kyonda Area",1984,NA,skin | skull,NA
yes,yes,628ba695-ab98-48dc-a426-b35a747021e6,859386896,cb790bee-26da-40ed-94e0-d179618f9bd4,96ca66b4-f762-11e1-a439-00145eb45e9a,amnh,mammals,m-184338,cardioderma cor,"Cardioderma cor (Peters, 1872)",kenya,NA,NA,NA,Near Kibwezi.,1950,NA,Not Mounted,NA
yes,yes,63c5b4b3-e130-421d-ae36-2458af9fb3b7,897126964,929bf047-9ad7-48bd-88fa-c2630d423e8a,8855595b-a836-4557-b17b-794aadda747a,wnmu,mammal specimens,wnmu:mamm:351,cardioderma cor,"Cardioderma cor (Peters, 1872)",kenya,NA,northern frontier district,NA,"ARCHER'S POST, NORTH VASO NYIRO RIVER",1963,NA,skin; skull,NA
yes,yes,6439e7c3-5e6a-41f9-94aa-9d024f3c3f19,1065344229,2d853a6d-50ec-4931-8e91-48fc2491fdee,7a25f7aa-03fb-4322-aaeb-66719e1a9527,lacm,mammals,072713,cardioderma cor,"Cardioderma cor (Peters, 1872)",kenya,NA,NA,NA,Machakos Dist; Makindu Loc; Kyonda Area,1984,NA,skin | skull,NA
yes,yes,64e4e138-c1f5-4289-a16c-cb028e1fa6c9,1323927094,ec359278-df8e-4766-a1d3-4b55fd822704,c5c4a23e-2035-4416-ab64-032d6df52ddb,rom,mammals,123555,megaderma cor,"Cardioderma cor (Peters, 1872)",kenya,NA,NA,NA,"Kwale, Shimoni",1967,NA,whole; wet,NA
yes,yes,67791eb3-723b-4398-bb76-42a5bf49d1ba,1065377354,2d853a6d-50ec-4931-8e91-48fc2491fdee,7a25f7aa-03fb-4322-aaeb-66719e1a9527,lacm,mammals,072706,cardioderma cor,"Cardioderma cor (Peters, 1872)",kenya,NA,NA,NA,Machakos Dist; Makindu Loc; Kyonda Area,1984,NA,skin | skull,NA
yes,yes,681dbcb4-4c9f-4890-9572-e0dbc94c0b38,1320589963,a6eee223-cf3b-4079-8bb2-b77dad8cae9d,821cc27a-e3bb-4bc5-ac34-89ada245069d,usnm,mammals,181481,lavia frons rex,"Lavia frons rex Miller, 1905",kenya,NA,NA,NA,"Sotik, Telek River",1911,NA,Skin; Skull,NA
yes,yes,69a2ba94-d559-44d6-8fbf-02797ca132e8,1323927074,ec359278-df8e-4766-a1d3-4b55fd822704,c5c4a23e-2035-4416-ab64-032d6df52ddb,rom,mammals,123554,megaderma cor,"Cardioderma cor (Peters, 1872)",kenya,NA,NA,NA,"Kwale, Shimoni",1967,NA,skin; skull,NA
yes,yes,6a81a7d7-6135-4749-80e1-f3ef54b2b2fc,1322669078,a6eee223-cf3b-4079-8bb2-b77dad8cae9d,821cc27a-e3bb-4bc5-ac34-89ada245069d,usnm,mammals,166646,lavia frons rex,"Lavia frons rex Miller, 1905",kenya,NA,NA,NA,Athi Station,1909,NA,Fluid,NA
yes,yes,7198dd89-070a-4655-b0bc-987705fd0b65,1320405408,a6eee223-cf3b-4079-8bb2-b77dad8cae9d,821cc27a-e3bb-4bc5-ac34-89ada245069d,usnm,mammals,589823,cardioderma cor,"Cardioderma cor (Peters, 1872)",kenya,NA,NA,NA,"Tiwi Beach, Twiga Lodge",1991,NA,Skull; Skeleton,NA
yes,yes,71a61197-3934-44ad-970f-028e6c066f67,1065372826,2d853a6d-50ec-4931-8e91-48fc2491fdee,7a25f7aa-03fb-4322-aaeb-66719e1a9527,lacm,mammals,072095,cardioderma cor,"Cardioderma cor (Peters, 1872)",kenya,NA,NA,NA,"Machakos Dist; Makindu Loc, Kyonda Area",1984,NA,skin | skull,NA
yes,yes,747485ff-517b-4ca5-ae77-44c54966ec2a,1065347479,2d853a6d-50ec-4931-8e91-48fc2491fdee,7a25f7aa-03fb-4322-aaeb-66719e1a9527,lacm,mammals,072651,cardioderma cor,"Cardioderma cor (Peters, 1872)",kenya,NA,NA,NA,Machakos Dist; Kyonda Area; Makindu Loc.,1984,NA,skin | skull,NA
yes,yes,74842648-58e6-4255-83b9-89c35d6f4144,1065416592,2d853a6d-50ec-4931-8e91-48fc2491fdee,7a25f7aa-03fb-4322-aaeb-66719e1a9527,lacm,mammals,072084,cardioderma cor,"Cardioderma cor (Peters, 1872)",kenya,NA,NA,NA,"Machakos Dist; Makindu Loc, Kyonda Area",1984,NA,skin | skull,NA
yes,yes,74893e5d-7192-461e-90a1-25482664e36c,1323927133,ec359278-df8e-4766-a1d3-4b55fd822704,c5c4a23e-2035-4416-ab64-032d6df52ddb,rom,mammals,123549,megaderma cor,"Cardioderma cor (Peters, 1872)",kenya,NA,NA,NA,"Kwale, Shimoni",1967,NA,skin; skull; skeleton,NA
yes,yes,7524b23e-e155-4c8e-a841-5e2d2c26e796,1319168281,a6eee223-cf3b-4079-8bb2-b77dad8cae9d,821cc27a-e3bb-4bc5-ac34-89ada245069d,usnm,mammals,166648,lavia frons rex,"Lavia frons rex Miller, 1905",kenya,NA,NA,NA,Ulucania Hills,1909,NA,Fluid,NA
yes,yes,789a7d5e-954c-4846-83ff-a5e8ef8c30df,1318295855,a6eee223-cf3b-4079-8bb2-b77dad8cae9d,821cc27a-e3bb-4bc5-ac34-89ada245069d,usnm,mammals,162089,lavia frons rex,"Lavia frons rex Miller, 1905",kenya,NA,NA,NA,"Katalembo, Close To The Machako Road Between Danjoro And Katalembo",1909,NA,Other,NA
yes,yes,7a8557e9-40a6-465e-b2bd-5e1135afd5fa,1065364253,2d853a6d-50ec-4931-8e91-48fc2491fdee,7a25f7aa-03fb-4322-aaeb-66719e1a9527,lacm,mammals,072654,cardioderma cor,"Cardioderma cor (Peters, 1872)",kenya,NA,NA,NA,Machakos Dist; Kyonda Area; Makindu Loc.,1984,NA,skin | skull,NA
yes,yes,7c658c32-7131-4be1-b35e-bdf453dec1a0,1323927129,ec359278-df8e-4766-a1d3-4b55fd822704,c5c4a23e-2035-4416-ab64-032d6df52ddb,rom,mammals,123548,megaderma cor,"Cardioderma cor (Peters, 1872)",kenya,NA,NA,NA,"Kwale, Shimoni",1967,NA,skin; skull,NA
yes,yes,7dd33cb9-c57d-4826-90f9-fa60ebda73d1,1320419169,a6eee223-cf3b-4079-8bb2-b77dad8cae9d,821cc27a-e3bb-4bc5-ac34-89ada245069d,usnm,mammals,166642,lavia frons rex,"Lavia frons rex Miller, 1905",kenya,NA,NA,NA,S N'Guasso Nyiro River,1909,NA,Fluid,NA
yes,yes,7e407002-bac7-4066-985b-4b4193fd6338,859462340,cb790bee-26da-40ed-94e0-d179618f9bd4,96ca66b4-f762-11e1-a439-00145eb45e9a,amnh,mammals,m-187340,lavia frons rex,"Lavia frons rex Miller, 1905",kenya,NA,garissa dist.,NA,1 1/2 mi. W. Galma Galla.,1960,NA,Not Mounted,NA
yes,yes,8275a649-13da-4944-a875-f2e29a6add67,1319204167,a6eee223-cf3b-4079-8bb2-b77dad8cae9d,821cc27a-e3bb-4bc5-ac34-89ada245069d,usnm,mammals,162084,lavia frons rex,"Lavia frons rex Miller, 1905",kenya,NA,NA,NA,South Guaso Nyiro,1909,NA,Skin; Skull,NA
yes,yes,830d5850-37bb-49a7-ad17-5905772499e4,1320001044,a6eee223-cf3b-4079-8bb2-b77dad8cae9d,821cc27a-e3bb-4bc5-ac34-89ada245069d,usnm,mammals,166654,lavia frons rex,"Lavia frons rex Miller, 1905",kenya,NA,NA,NA,S N'Guasso Nyiro River,1909,NA,Fluid,NA
yes,yes,84fb5953-81a0-49ba-a4cc-100da0da888f,1065396991,2d853a6d-50ec-4931-8e91-48fc2491fdee,7a25f7aa-03fb-4322-aaeb-66719e1a9527,lacm,mammals,072649,cardioderma cor,"Cardioderma cor (Peters, 1872)",kenya,NA,NA,NA,Machakos Dist; Kyonda Area; Makindu Loc.,1984,NA,skin | skull,NA
yes,yes,86ef74b7-7cc3-46d8-82cd-7a68450beeea,1320556856,a6eee223-cf3b-4079-8bb2-b77dad8cae9d,821cc27a-e3bb-4bc5-ac34-89ada245069d,usnm,mammals,162085,lavia frons rex,"Lavia frons rex Miller, 1905",kenya,NA,NA,NA,South Guaso Nyiro,1909,NA,Skin; Skull,NA
yes,yes,87192e42-e1b0-4934-b038-c8e9d0c90910,1065353477,2d853a6d-50ec-4931-8e91-48fc2491fdee,7a25f7aa-03fb-4322-aaeb-66719e1a9527,lacm,mammals,072711,cardioderma cor,"Cardioderma cor (Peters, 1872)",kenya,NA,NA,NA,Machakos Dist; Makindu Loc; Kyonda Area,1984,NA,skin | skull,NA
yes,yes,8845559d-6ad4-4034-93c9-0508d893e4cc,1317573700,a6eee223-cf3b-4079-8bb2-b77dad8cae9d,821cc27a-e3bb-4bc5-ac34-89ada245069d,usnm,mammals,350874,cardioderma cor,"Cardioderma cor (Peters, 1872)",kenya,NA,NA,NA,"Nanigi, 35 Mi Downstream From Garissa",1963,NA,Skin; Skull,NA
yes,yes,8fffd1d1-f4f7-4c77-b1d7-4c570014264b,1065334152,2d853a6d-50ec-4931-8e91-48fc2491fdee,7a25f7aa-03fb-4322-aaeb-66719e1a9527,lacm,mammals,072652,cardioderma cor,"Cardioderma cor (Peters, 1872)",kenya,NA,NA,NA,Machakos Dist; Kyonda Area; Makindu Loc.,1984,NA,skin | skull,NA
yes,yes,90d0293c-314f-4858-8386-1df80b2d81b0,859500765,cb790bee-26da-40ed-94e0-d179618f9bd4,96ca66b4-f762-11e1-a439-00145eb45e9a,amnh,mammals,m-187337,cardioderma cor,"Cardioderma cor (Peters, 1872)",kenya,NA,garissa dist.,NA,Masabubu.,1960,NA,Not Mounted,NA
yes,yes,918214d5-5087-4bfb-89da-c1a500688d11,859462568,cb790bee-26da-40ed-94e0-d179618f9bd4,96ca66b4-f762-11e1-a439-00145eb45e9a,amnh,mammals,m-187341,lavia frons rex,"Lavia frons rex Miller, 1905",kenya,NA,garissa dist.,NA,1 1/2 mi. W. Galma Galla.,1960,NA,"Disarticulated, Not Mounted",NA
yes,yes,94a2f4d3-ead4-4bcf-9bb0-7e2e21c516fa,1065397133,2d853a6d-50ec-4931-8e91-48fc2491fdee,7a25f7aa-03fb-4322-aaeb-66719e1a9527,lacm,mammals,072078,cardioderma cor,"Cardioderma cor (Peters, 1872)",kenya,NA,NA,NA,"Machakos Dist; Makindu Loc, Kyonda Area",1984,NA,skin | skull,NA
yes,yes,96a7cf53-1df7-4389-8e1c-435a98b37bc3,1065344777,2d853a6d-50ec-4931-8e91-48fc2491fdee,7a25f7aa-03fb-4322-aaeb-66719e1a9527,lacm,mammals,072098,cardioderma cor,"Cardioderma cor (Peters, 1872)",kenya,NA,NA,NA,"Machakos Dist; Makindu Loc, Kyonda Area",1984,NA,skin | skull,NA
yes,yes,96dbe3bc-70bb-4776-ab71-5be55379e04f,1318452663,a6eee223-cf3b-4079-8bb2-b77dad8cae9d,821cc27a-e3bb-4bc5-ac34-89ada245069d,usnm,mammals,162081,lavia frons rex,"Lavia frons rex Miller, 1905",kenya,NA,NA,NA,South Guaso Nyiro,1909,NA,Skin; Skull,NA
yes,yes,9768320e-fc55-4c8f-bc53-6c6276d2adab,859430150,cb790bee-26da-40ed-94e0-d179618f9bd4,96ca66b4-f762-11e1-a439-00145eb45e9a,amnh,mammals,m-187344,lavia frons rex,"Lavia frons rex Miller, 1905",kenya,NA,garissa dist.,NA,1/2 mi. E. Masabubu.,1960,NA,"Skeleton, Skull, Complete Post Cranial, Cranium and Mandible, Disarticulated, Not Mounted",NA
yes,yes,97883aec-1129-4659-805d-898a4a7eb4a1,476816035,271a9ce9-c6d3-4b63-a722-cb0adc48863f,4bfac3ea-8763-4f4b-a71a-76a6f5f243d3,mcz,mamm,62265,lavia frons rex,"Lavia frons rex Miller, 1905",kenya,NA,NA,NA,Kampala,1700,NA,other (ethanol),NA
yes,NA,9a8765d2-afb0-445a-8c9e-b750826ed1d4,NA,2d94a3ac-f505-49ec-98e7-3b7dc48344dd,NA,ummz,mammals,105925,lavia frons rex,NA,kenya,NA,NA,NA,BALESSA,NA,NA,SKIN - 1|SKULL - 1,NA
yes,yes,9aef390b-669f-4bf3-a442-d0312aa152f8,1322438203,a6eee223-cf3b-4079-8bb2-b77dad8cae9d,821cc27a-e3bb-4bc5-ac34-89ada245069d,usnm,mammals,166649,lavia frons rex,"Lavia frons rex Miller, 1905",kenya,NA,NA,NA,Ulucania Hills,1909,NA,Fluid,NA
yes,yes,9c3887dc-ca7d-4c98-a571-8d7c32dbb85a,1065364412,2d853a6d-50ec-4931-8e91-48fc2491fdee,7a25f7aa-03fb-4322-aaeb-66719e1a9527,lacm,mammals,040138,lavia frons,"Lavia frons (E.Geoffroy, 1810)",kenya,NA,NA,NA,Marsabit District,1971,NA,skin | skull,NA
yes,yes,9ca81c13-6a60-4376-9897-e56f02f54fed,1065388416,2d853a6d-50ec-4931-8e91-48fc2491fdee,7a25f7aa-03fb-4322-aaeb-66719e1a9527,lacm,mammals,072714,cardioderma cor,"Cardioderma cor (Peters, 1872)",kenya,NA,NA,NA,Machakos Dist; Makindu Loc; Kyonda Area,1984,NA,skin | skull,NA
yes,yes,9e418bcb-f3c9-4bd9-95e9-37ec79239cd4,859430145,cb790bee-26da-40ed-94e0-d179618f9bd4,96ca66b4-f762-11e1-a439-00145eb45e9a,amnh,mammals,m-187329,cardioderma cor,"Cardioderma cor (Peters, 1872)",kenya,NA,garissa dist.,NA,1/2 mi. E. Masabubu.,1960,NA,"Not Mounted, Disarticulated",NA
yes,yes,a048dde8-284a-45b7-bcda-907775a4133d,1323927124,ec359278-df8e-4766-a1d3-4b55fd822704,c5c4a23e-2035-4416-ab64-032d6df52ddb,rom,mammals,123585,megaderma cor,"Cardioderma cor (Peters, 1872)",kenya,NA,NA,NA,"Bamburi Beach, 6 mi N of Mombasa",1967,NA,skin; skull,NA
yes,yes,a0db1ae7-4753-431b-9990-4632b51719f1,1318822171,a6eee223-cf3b-4079-8bb2-b77dad8cae9d,821cc27a-e3bb-4bc5-ac34-89ada245069d,usnm,mammals,162082,lavia frons rex,"Lavia frons rex Miller, 1905",kenya,NA,NA,NA,South Guaso Nyiro,1909,NA,Skin; Skull,NA
yes,yes,a51ecca1-f312-45fb-8557-91388bdf8530,1319993136,a6eee223-cf3b-4079-8bb2-b77dad8cae9d,821cc27a-e3bb-4bc5-ac34-89ada245069d,usnm,mammals,184820,cardioderma cor,"Cardioderma cor (Peters, 1872)",kenya,NA,NA,NA,"Guaso Nyiro, Archer's Post",1911,NA,Fluid,NA
yes,NA,a5d98379-b3f8-4e55-8ab0-36e05dcce15f,NA,d0d1c390-e662-4980-97e3-ae0039a06de8,NA,NA,mammalia,NA,"cardioderma cor (peters, 1872)",NA,kenya,NA,NA,NA,Watamu,1979,NA,alcohol >70%,NA
yes,yes,a5ff5b15-513d-4ccd-a8de-ce68a9ce8d89,1322637800,a6eee223-cf3b-4079-8bb2-b77dad8cae9d,821cc27a-e3bb-4bc5-ac34-89ada245069d,usnm,mammals,589821,cardioderma cor,"Cardioderma cor (Peters, 1872)",kenya,NA,NA,NA,"Tiwi Beach, Twiga Lodge",1991,NA,Skull; Skeleton,NA
yes,yes,a7571335-ade1-4c4c-a0e8-0960820bcc2e,897129453,929bf047-9ad7-48bd-88fa-c2630d423e8a,8855595b-a836-4557-b17b-794aadda747a,wnmu,mammal specimens,wnmu:mamm:577,lavia frons,"Lavia frons (E.Geoffroy, 1810)",kenya,NA,northern frontier district,NA,"NYAMA YANGO, 38 MI N ISIOLO",1963,NA,unknown,NA
yes,yes,a76fd839-d373-432d-9ea3-d6cfcbfab647,897126953,929bf047-9ad7-48bd-88fa-c2630d423e8a,8855595b-a836-4557-b17b-794aadda747a,wnmu,mammal specimens,wnmu:mamm:350,cardioderma cor,"Cardioderma cor (Peters, 1872)",kenya,NA,northern frontier district,NA,"ARCHER'S POST, NORTH VASO NYIRO RIVER",1963,NA,skin; skull,NA
yes,yes,b2c75218-1c92-426e-8e91-ea835813c5dc,1319720987,a6eee223-cf3b-4079-8bb2-b77dad8cae9d,821cc27a-e3bb-4bc5-ac34-89ada245069d,usnm,mammals,166643,lavia frons rex,"Lavia frons rex Miller, 1905",kenya,NA,NA,NA,S N'Guasso Nyiro River,1909,NA,Fluid,NA
yes,yes,b3a337ab-9ba1-44b7-b66f-2c4ba5614d64,1065343737,2d853a6d-50ec-4931-8e91-48fc2491fdee,7a25f7aa-03fb-4322-aaeb-66719e1a9527,lacm,mammals,072659,cardioderma cor,"Cardioderma cor (Peters, 1872)",kenya,NA,NA,NA,Machakos Dist; Kyonda Area; Makindu Loc.,1984,NA,skin | skull,NA
yes,NA,b66cbf92-ec00-4a75-a675-200de7c03fbc,NA,2d94a3ac-f505-49ec-98e7-3b7dc48344dd,NA,ummz,mammals,105926,lavia frons rex,NA,kenya,NA,NA,NA,BALESSA,NA,NA,SKIN - 1|SKULL - 1,NA
yes,yes,b7686c48-3adb-4cc2-a7c6-961438bf905a,1322051822,a6eee223-cf3b-4079-8bb2-b77dad8cae9d,821cc27a-e3bb-4bc5-ac34-89ada245069d,usnm,mammals,162087,lavia frons rex,"Lavia frons rex Miller, 1905",kenya,NA,NA,NA,South Guaso Nyiro,1909,NA,Skin,NA
yes,yes,b8a3dd29-7d3f-4312-8a5e-0784e8098543,859386887,cb790bee-26da-40ed-94e0-d179618f9bd4,96ca66b4-f762-11e1-a439-00145eb45e9a,amnh,mammals,m-184336,cardioderma cor,"Cardioderma cor (Peters, 1872)",kenya,NA,NA,NA,Near Kibwezi.,1950,NA,Not Mounted,NA
yes,yes,b8dec73e-5655-412c-9e5e-68cca7f95e06,1065422749,2d853a6d-50ec-4931-8e91-48fc2491fdee,7a25f7aa-03fb-4322-aaeb-66719e1a9527,lacm,mammals,072709,cardioderma cor,"Cardioderma cor (Peters, 1872)",kenya,NA,NA,NA,Machakos Dist; Makindu Loc; Kyonda Area,1984,NA,skin | skull,NA
yes,yes,bcbe9a0d-0199-43a5-b6ae-1a28ffb165e4,1321747241,a6eee223-cf3b-4079-8bb2-b77dad8cae9d,821cc27a-e3bb-4bc5-ac34-89ada245069d,usnm,mammals,589822,cardioderma cor,"Cardioderma cor (Peters, 1872)",kenya,NA,NA,NA,"Tiwi Beach, Twiga Lodge",1991,NA,Skull; Skeleton,NA
yes,yes,be8ae696-6cdb-4702-9fcd-2ead75ac2cc1,1323927100,ec359278-df8e-4766-a1d3-4b55fd822704,c5c4a23e-2035-4416-ab64-032d6df52ddb,rom,mammals,123556,megaderma cor,"Cardioderma cor (Peters, 1872)",kenya,NA,NA,NA,"Kwale, Shimoni",1967,NA,whole; wet,NA
yes,yes,bf96b334-812a-41cc-a802-c1edee42ab92,1320197164,a6eee223-cf3b-4079-8bb2-b77dad8cae9d,821cc27a-e3bb-4bc5-ac34-89ada245069d,usnm,mammals,162077,lavia frons rex,"Lavia frons rex Miller, 1905",kenya,NA,NA,NA,South Guaso Nyiro,1909,NA,Skin; Skull,NA
yes,yes,bfcffe56-ff36-40f1-b73d-e8fa7e3fe302,1321116285,a6eee223-cf3b-4079-8bb2-b77dad8cae9d,821cc27a-e3bb-4bc5-ac34-89ada245069d,usnm,mammals,18992,lavia frons rex,"Lavia frons rex Miller, 1905",kenya,NA,NA,NA,Taveta,NA,NA,Skin; Skull,NA
yes,yes,c21de7ce-5905-4a43-93ca-4bdc3b8a8330,1055722222,3c9420c9-c4a8-47dc-88b7-b5638ca5e716,7e380070-f762-11e1-a439-00145eb45e9a,nhmuk,pal,pv m 34141,"megadermatidae h. allen, 1864",Megadermatidae,kenya,NA,NA,NA,"Site R.3A, Hiwegi, Rusinga Island; R 3A / R.3A / Rs 3A / Rs.3A",1947,NA,NA,NA
yes,yes,c552633b-9d65-4bad-b250-93119c0e0cbe,1065335360,2d853a6d-50ec-4931-8e91-48fc2491fdee,7a25f7aa-03fb-4322-aaeb-66719e1a9527,lacm,mammals,051736,lavia frons,"Lavia frons (E.Geoffroy, 1810)",kenya,NA,NA,NA,"S Kenya; Magadi, Uasio Nyiro River",1964,NA,skin | skull,NA
yes,yes,c6574a0e-0077-4526-ba8e-b9683c3f14b2,1065342828,2d853a6d-50ec-4931-8e91-48fc2491fdee,7a25f7aa-03fb-4322-aaeb-66719e1a9527,lacm,mammals,072715,cardioderma cor,"Cardioderma cor (Peters, 1872)",kenya,NA,NA,NA,Machakos Dist; Makindu Loc; Kyonda Area,1984,NA,skin | skull,NA
yes,yes,c7617412-a7b7-48e4-b618-fa0d6dbcbfa1,1065371845,2d853a6d-50ec-4931-8e91-48fc2491fdee,7a25f7aa-03fb-4322-aaeb-66719e1a9527,lacm,mammals,051317,lavia frons,"Lavia frons (E.Geoffroy, 1810)",kenya,NA,NA,NA,"Kalama Miumandu River, near Kyanguli Village",1968,NA,skin | skull,NA
yes,yes,c7a84c01-27a1-4f51-bdca-f81645b5db2d,859429499,cb790bee-26da-40ed-94e0-d179618f9bd4,96ca66b4-f762-11e1-a439-00145eb45e9a,amnh,mammals,m-187336,cardioderma cor,"Cardioderma cor (Peters, 1872)",kenya,NA,garissa dist.,NA,1/2 mi. E. Masabubu.,1960,NA,NA,NA
yes,yes,c7c17c68-f9fa-4b2b-8bfe-ce71bf804daf,1322389788,a6eee223-cf3b-4079-8bb2-b77dad8cae9d,821cc27a-e3bb-4bc5-ac34-89ada245069d,usnm,mammals,166652,lavia frons rex,"Lavia frons rex Miller, 1905",kenya,NA,NA,NA,S N'Guasso Nyiro River,1909,NA,Fluid,NA
yes,yes,c974e313-a227-4be0-a9fa-a288cbc1de7a,859429490,cb790bee-26da-40ed-94e0-d179618f9bd4,96ca66b4-f762-11e1-a439-00145eb45e9a,amnh,mammals,m-187332,cardioderma cor,"Cardioderma cor (Peters, 1872)",kenya,NA,garissa dist.,NA,1/2 mi. E. Masabubu.,1960,NA,Not Mounted,NA
yes,yes,cb84941c-1474-4f90-bdf8-d393e73183e4,1065406261,2d853a6d-50ec-4931-8e91-48fc2491fdee,7a25f7aa-03fb-4322-aaeb-66719e1a9527,lacm,mammals,072707,cardioderma cor,"Cardioderma cor (Peters, 1872)",kenya,NA,NA,NA,Machakos Dist; Makindu Loc; Kyonda Area,1984,NA,skin | skull,NA
yes,yes,cddfde85-c7e8-4935-a74d-cd2b300ae018,897126986,929bf047-9ad7-48bd-88fa-c2630d423e8a,8855595b-a836-4557-b17b-794aadda747a,wnmu,mammal specimens,wnmu:mamm:353,cardioderma cor,"Cardioderma cor (Peters, 1872)",kenya,NA,northern frontier district,NA,"ARCHER'S POST, NORTH VASO NYIRO RIVER",1964,NA,skin,NA
yes,yes,cf1faab2-ba90-426d-94b9-7b43c964ebdc,1065366042,2d853a6d-50ec-4931-8e91-48fc2491fdee,7a25f7aa-03fb-4322-aaeb-66719e1a9527,lacm,mammals,072655,cardioderma cor,"Cardioderma cor (Peters, 1872)",kenya,NA,NA,NA,Machakos Dist; Kyonda Area; Makindu Loc.,1984,NA,skin | skull,NA
yes,yes,cfc85112-6d49-433f-ac01-51b187b521ac,859429491,cb790bee-26da-40ed-94e0-d179618f9bd4,96ca66b4-f762-11e1-a439-00145eb45e9a,amnh,mammals,m-187331,cardioderma cor,"Cardioderma cor (Peters, 1872)",kenya,NA,garissa dist.,NA,1/2 mi. E. Masabubu.,1960,NA,"Not Mounted, Disarticulated",NA
yes,yes,d16d55dd-2e7a-48ce-b463-03afe42f47e4,1065374040,2d853a6d-50ec-4931-8e91-48fc2491fdee,7a25f7aa-03fb-4322-aaeb-66719e1a9527,lacm,mammals,072660,cardioderma cor,"Cardioderma cor (Peters, 1872)",kenya,NA,NA,NA,Machakos Dist; Kyonda Area; Makindu Loc.,1984,NA,skin | skull,NA
yes,yes,d3702429-6f5d-436d-8785-b0ebc4259146,897126975,929bf047-9ad7-48bd-88fa-c2630d423e8a,8855595b-a836-4557-b17b-794aadda747a,wnmu,mammal specimens,wnmu:mamm:352,cardioderma cor,"Cardioderma cor (Peters, 1872)",kenya,NA,northern frontier district,NA,"ARCHER'S POST, NORTH VASO NYIRO RIVER",1964,NA,skin; skull,NA
yes,NA,d782da5a-dadc-44e5-95f9-8e91139fb34a,NA,d0d1c390-e662-4980-97e3-ae0039a06de8,NA,NA,mammalia,NA,"cardioderma cor (peters, 1872)",NA,kenya,NA,NA,NA,Watamu,1979,NA,alcohol >70%,NA
yes,yes,d81ea815-3afa-4679-b0b2-792adff3a61b,1318512335,a6eee223-cf3b-4079-8bb2-b77dad8cae9d,821cc27a-e3bb-4bc5-ac34-89ada245069d,usnm,mammals,166644,lavia frons rex,"Lavia frons rex Miller, 1905",kenya,NA,NA,NA,S N'Guasso Nyiro River,1909,NA,Fluid,NA
